d_idle,p_idle,idle,total_d,total_p,total,ep
26.0,296.0,322.0,1207.0,705.0,1912.0,375
34.0,290.0,324.0,1215.0,699.0,1914.0,376
30.0,365.0,395.0,1211.0,774.0,1985.0,377
38.0,396.0,434.0,1219.0,805.0,2024.0,378
86.0,367.0,453.0,1267.0,776.0,2043.0,379
54.0,260.0,314.0,1235.0,669.0,1904.0,380
18.0,264.0,282.0,1199.0,673.0,1872.0,381
59.0,233.0,292.0,1240.0,642.0,1882.0,382
22.0,297.0,319.0,1203.0,706.0,1909.0,383
51.0,228.0,279.0,1232.0,637.0,1869.0,384
42.0,344.0,386.0,1223.0,753.0,1976.0,385
107.0,212.0,319.0,1288.0,621.0,1909.0,386
26.0,277.0,303.0,1207.0,686.0,1893.0,387
20.0,309.0,329.0,1201.0,718.0,1919.0,388
37.0,346.0,383.0,1218.0,755.0,1973.0,389
47.0,324.0,371.0,1228.0,733.0,1961.0,390
31.0,377.0,408.0,1212.0,786.0,1998.0,391
80.0,388.0,468.0,1261.0,797.0,2058.0,392
10.0,398.0,408.0,1191.0,807.0,1998.0,393
5.0,344.0,349.0,1186.0,753.0,1939.0,394
47.0,197.0,244.0,1228.0,606.0,1834.0,395
32.0,268.0,300.0,1213.0,677.0,1890.0,396
30.0,307.0,337.0,1211.0,716.0,1927.0,397
20.0,389.0,409.0,1201.0,798.0,1999.0,398
16.0,299.0,315.0,1197.0,708.0,1905.0,399
38.0,295.0,333.0,1219.0,704.0,1923.0,400
26.0,339.0,365.0,1207.0,748.0,1955.0,401
56.0,316.0,372.0,1237.0,725.0,1962.0,402
10.0,270.0,280.0,1191.0,679.0,1870.0,403
18.0,393.0,411.0,1199.0,802.0,2001.0,404
18.0,396.0,414.0,1199.0,805.0,2004.0,405
47.0,291.0,338.0,1228.0,700.0,1928.0,406
42.0,324.0,366.0,1223.0,733.0,1956.0,407
12.0,263.0,275.0,1193.0,672.0,1865.0,408
47.0,237.0,284.0,1228.0,646.0,1874.0,409
55.0,251.0,306.0,1236.0,660.0,1896.0,410
59.0,486.0,545.0,1240.0,895.0,2135.0,411
19.0,405.0,424.0,1200.0,814.0,2014.0,412
49.0,405.0,454.0,1230.0,814.0,2044.0,413
54.0,255.0,309.0,1235.0,664.0,1899.0,414
29.0,325.0,354.0,1210.0,734.0,1944.0,415
6.0,367.0,373.0,1187.0,776.0,1963.0,416
23.0,297.0,320.0,1204.0,706.0,1910.0,417
28.0,294.0,322.0,1209.0,703.0,1912.0,418
32.0,418.0,450.0,1213.0,827.0,2040.0,419
28.0,330.0,358.0,1209.0,739.0,1948.0,420
51.0,413.0,464.0,1232.0,822.0,2054.0,421
36.0,341.0,377.0,1217.0,750.0,1967.0,422
52.0,321.0,373.0,1233.0,730.0,1963.0,423
34.0,414.0,448.0,1215.0,823.0,2038.0,424
28.0,310.0,338.0,1209.0,719.0,1928.0,425
28.0,270.0,298.0,1209.0,679.0,1888.0,426
43.0,278.0,321.0,1224.0,687.0,1911.0,427
37.0,274.0,311.0,1218.0,683.0,1901.0,428
18.0,333.0,351.0,1199.0,742.0,1941.0,429
74.0,288.0,362.0,1255.0,697.0,1952.0,430
24.0,423.0,447.0,1205.0,832.0,2037.0,431
0.0,456.0,456.0,1181.0,865.0,2046.0,432
19.0,333.0,352.0,1200.0,742.0,1942.0,433
50.0,211.0,261.0,1231.0,620.0,1851.0,434
27.0,209.0,236.0,1208.0,618.0,1826.0,435
19.0,264.0,283.0,1200.0,673.0,1873.0,436
56.0,205.0,261.0,1237.0,614.0,1851.0,437
49.0,503.0,552.0,1230.0,912.0,2142.0,438
64.0,229.0,293.0,1245.0,638.0,1883.0,439
29.0,447.0,476.0,1210.0,856.0,2066.0,440
35.0,284.0,319.0,1216.0,693.0,1909.0,441
65.0,421.0,486.0,1246.0,830.0,2076.0,442
27.0,310.0,337.0,1208.0,719.0,1927.0,443
37.0,267.0,304.0,1218.0,676.0,1894.0,444
16.0,399.0,415.0,1197.0,808.0,2005.0,445
50.0,231.0,281.0,1231.0,640.0,1871.0,446
27.0,273.0,300.0,1208.0,682.0,1890.0,447
15.0,289.0,304.0,1196.0,698.0,1894.0,448
42.0,248.0,290.0,1223.0,657.0,1880.0,449
31.0,313.0,344.0,1212.0,722.0,1934.0,450
38.0,321.0,359.0,1219.0,730.0,1949.0,451
4.0,531.0,535.0,1185.0,940.0,2125.0,452
47.0,385.0,432.0,1228.0,794.0,2022.0,453
18.0,368.0,386.0,1199.0,777.0,1976.0,454
41.0,355.0,396.0,1222.0,764.0,1986.0,455
65.0,206.0,271.0,1246.0,615.0,1861.0,456
27.0,287.0,314.0,1208.0,696.0,1904.0,457
32.0,309.0,341.0,1213.0,718.0,1931.0,458
21.0,318.0,339.0,1202.0,727.0,1929.0,459
13.0,366.0,379.0,1194.0,775.0,1969.0,460
19.0,364.0,383.0,1200.0,773.0,1973.0,461
27.0,411.0,438.0,1208.0,820.0,2028.0,462
69.0,420.0,489.0,1250.0,829.0,2079.0,463
26.0,321.0,347.0,1207.0,730.0,1937.0,464
36.0,314.0,350.0,1217.0,723.0,1940.0,465
25.0,490.0,515.0,1206.0,899.0,2105.0,466
73.0,271.0,344.0,1254.0,680.0,1934.0,467
17.0,368.0,385.0,1198.0,777.0,1975.0,468
65.0,311.0,376.0,1246.0,720.0,1966.0,469
88.0,312.0,400.0,1269.0,721.0,1990.0,470
39.0,367.0,406.0,1220.0,776.0,1996.0,471
49.0,170.0,219.0,1230.0,579.0,1809.0,472
46.0,407.0,453.0,1227.0,816.0,2043.0,473
35.0,370.0,405.0,1216.0,779.0,1995.0,474
28.0,259.0,287.0,1209.0,668.0,1877.0,475
39.0,383.0,422.0,1220.0,792.0,2012.0,476
30.0,377.0,407.0,1211.0,786.0,1997.0,477
44.0,307.0,351.0,1225.0,716.0,1941.0,478
39.0,238.0,277.0,1220.0,647.0,1867.0,479
33.0,314.0,347.0,1214.0,723.0,1937.0,480
15.0,417.0,432.0,1196.0,826.0,2022.0,481
24.0,420.0,444.0,1205.0,829.0,2034.0,482
39.0,278.0,317.0,1220.0,687.0,1907.0,483
18.0,388.0,406.0,1199.0,797.0,1996.0,484
54.0,370.0,424.0,1235.0,779.0,2014.0,485
14.0,221.0,235.0,1195.0,630.0,1825.0,486
103.0,284.0,387.0,1284.0,693.0,1977.0,487
29.0,387.0,416.0,1210.0,796.0,2006.0,488
21.0,252.0,273.0,1202.0,661.0,1863.0,489
22.0,278.0,300.0,1203.0,687.0,1890.0,490
46.0,435.0,481.0,1227.0,844.0,2071.0,491
31.0,328.0,359.0,1212.0,737.0,1949.0,492
9.0,347.0,356.0,1190.0,756.0,1946.0,493
32.0,231.0,263.0,1213.0,640.0,1853.0,494
44.0,229.0,273.0,1225.0,638.0,1863.0,495
41.0,246.0,287.0,1222.0,655.0,1877.0,496
48.0,335.0,383.0,1229.0,744.0,1973.0,497
23.0,310.0,333.0,1204.0,719.0,1923.0,498
15.0,171.0,186.0,1196.0,580.0,1776.0,499
18.0,258.0,276.0,1199.0,667.0,1866.0,500
15.0,400.0,415.0,1196.0,809.0,2005.0,501
40.0,221.0,261.0,1221.0,630.0,1851.0,502
21.0,251.0,272.0,1202.0,660.0,1862.0,503
27.0,258.0,285.0,1208.0,667.0,1875.0,504
42.0,394.0,436.0,1223.0,803.0,2026.0,505
23.0,411.0,434.0,1204.0,820.0,2024.0,506
27.0,199.0,226.0,1208.0,608.0,1816.0,507
28.0,313.0,341.0,1209.0,722.0,1931.0,508
8.0,241.0,249.0,1189.0,650.0,1839.0,509
58.0,299.0,357.0,1239.0,708.0,1947.0,510
34.0,436.0,470.0,1215.0,845.0,2060.0,511
43.0,317.0,360.0,1224.0,726.0,1950.0,512
81.0,278.0,359.0,1262.0,687.0,1949.0,513
27.0,386.0,413.0,1208.0,795.0,2003.0,514
19.0,287.0,306.0,1200.0,696.0,1896.0,515
32.0,364.0,396.0,1213.0,773.0,1986.0,516
30.0,399.0,429.0,1211.0,808.0,2019.0,517
56.0,261.0,317.0,1237.0,670.0,1907.0,518
65.0,393.0,458.0,1246.0,802.0,2048.0,519
53.0,256.0,309.0,1234.0,665.0,1899.0,520
55.0,379.0,434.0,1236.0,788.0,2024.0,521
14.0,283.0,297.0,1195.0,692.0,1887.0,522
39.0,239.0,278.0,1220.0,648.0,1868.0,523
21.0,426.0,447.0,1202.0,835.0,2037.0,524
31.0,284.0,315.0,1212.0,693.0,1905.0,525
23.0,285.0,308.0,1204.0,694.0,1898.0,526
37.0,337.0,374.0,1218.0,746.0,1964.0,527
41.0,369.0,410.0,1222.0,778.0,2000.0,528
23.0,260.0,283.0,1204.0,669.0,1873.0,529
1.0,319.0,320.0,1182.0,728.0,1910.0,530
26.0,220.0,246.0,1207.0,629.0,1836.0,531
70.0,308.0,378.0,1251.0,717.0,1968.0,532
34.0,404.0,438.0,1215.0,813.0,2028.0,533
42.0,344.0,386.0,1223.0,753.0,1976.0,534
35.0,329.0,364.0,1216.0,738.0,1954.0,535
43.0,380.0,423.0,1224.0,789.0,2013.0,536
51.0,231.0,282.0,1232.0,640.0,1872.0,537
40.0,362.0,402.0,1221.0,771.0,1992.0,538
92.0,247.0,339.0,1273.0,656.0,1929.0,539
48.0,429.0,477.0,1229.0,838.0,2067.0,540
54.0,276.0,330.0,1235.0,685.0,1920.0,541
33.0,237.0,270.0,1214.0,646.0,1860.0,542
38.0,333.0,371.0,1219.0,742.0,1961.0,543
24.0,343.0,367.0,1205.0,752.0,1957.0,544
30.0,264.0,294.0,1211.0,673.0,1884.0,545
46.0,410.0,456.0,1227.0,819.0,2046.0,546
31.0,363.0,394.0,1212.0,772.0,1984.0,547
64.0,277.0,341.0,1245.0,686.0,1931.0,548
64.0,356.0,420.0,1245.0,765.0,2010.0,549
47.0,214.0,261.0,1228.0,623.0,1851.0,550
20.0,281.0,301.0,1201.0,690.0,1891.0,551
30.0,382.0,412.0,1211.0,791.0,2002.0,552
53.0,377.0,430.0,1234.0,786.0,2020.0,553
74.0,319.0,393.0,1255.0,728.0,1983.0,554
38.0,316.0,354.0,1219.0,725.0,1944.0,555
30.0,414.0,444.0,1211.0,823.0,2034.0,556
45.0,320.0,365.0,1226.0,729.0,1955.0,557
86.0,266.0,352.0,1267.0,675.0,1942.0,558
38.0,257.0,295.0,1219.0,666.0,1885.0,559
45.0,268.0,313.0,1226.0,677.0,1903.0,560
0.0,428.0,428.0,1181.0,837.0,2018.0,561
63.0,361.0,424.0,1244.0,770.0,2014.0,562
23.0,289.0,312.0,1204.0,698.0,1902.0,563
47.0,339.0,386.0,1228.0,748.0,1976.0,564
30.0,287.0,317.0,1211.0,696.0,1907.0,565
18.0,357.0,375.0,1199.0,766.0,1965.0,566
110.0,263.0,373.0,1291.0,672.0,1963.0,567
24.0,322.0,346.0,1205.0,731.0,1936.0,568
18.0,238.0,256.0,1199.0,647.0,1846.0,569
19.0,292.0,311.0,1200.0,701.0,1901.0,570
10.0,346.0,356.0,1191.0,755.0,1946.0,571
26.0,262.0,288.0,1207.0,671.0,1878.0,572
24.0,423.0,447.0,1205.0,832.0,2037.0,573
11.0,275.0,286.0,1192.0,684.0,1876.0,574
46.0,348.0,394.0,1227.0,757.0,1984.0,575
14.0,345.0,359.0,1195.0,754.0,1949.0,576
55.0,353.0,408.0,1236.0,762.0,1998.0,577
37.0,364.0,401.0,1218.0,773.0,1991.0,578
14.0,285.0,299.0,1195.0,694.0,1889.0,579
58.0,315.0,373.0,1239.0,724.0,1963.0,580
33.0,304.0,337.0,1214.0,713.0,1927.0,581
32.0,383.0,415.0,1213.0,792.0,2005.0,582
16.0,421.0,437.0,1197.0,830.0,2027.0,583
35.0,396.0,431.0,1216.0,805.0,2021.0,584
19.0,372.0,391.0,1200.0,781.0,1981.0,585
45.0,251.0,296.0,1226.0,660.0,1886.0,586
44.0,285.0,329.0,1225.0,694.0,1919.0,587
23.0,367.0,390.0,1204.0,776.0,1980.0,588
11.0,228.0,239.0,1192.0,637.0,1829.0,589
22.0,351.0,373.0,1203.0,760.0,1963.0,590
45.0,221.0,266.0,1226.0,630.0,1856.0,591
30.0,309.0,339.0,1211.0,718.0,1929.0,592
9.0,338.0,347.0,1190.0,747.0,1937.0,593
15.0,349.0,364.0,1196.0,758.0,1954.0,594
67.0,246.0,313.0,1248.0,655.0,1903.0,595
44.0,404.0,448.0,1225.0,813.0,2038.0,596
55.0,250.0,305.0,1236.0,659.0,1895.0,597
7.0,338.0,345.0,1188.0,747.0,1935.0,598
21.0,397.0,418.0,1202.0,806.0,2008.0,599
17.0,338.0,355.0,1198.0,747.0,1945.0,600
20.0,425.0,445.0,1201.0,834.0,2035.0,601
17.0,373.0,390.0,1198.0,782.0,1980.0,602
57.0,223.0,280.0,1238.0,632.0,1870.0,603
58.0,427.0,485.0,1239.0,836.0,2075.0,604
28.0,401.0,429.0,1209.0,810.0,2019.0,605
13.0,404.0,417.0,1194.0,813.0,2007.0,606
41.0,326.0,367.0,1222.0,735.0,1957.0,607
46.0,400.0,446.0,1227.0,809.0,2036.0,608
10.0,429.0,439.0,1191.0,838.0,2029.0,609
32.0,383.0,415.0,1213.0,792.0,2005.0,610
63.0,293.0,356.0,1244.0,702.0,1946.0,611
19.0,298.0,317.0,1200.0,707.0,1907.0,612
26.0,337.0,363.0,1207.0,746.0,1953.0,613
22.0,265.0,287.0,1203.0,674.0,1877.0,614
23.0,389.0,412.0,1204.0,798.0,2002.0,615
76.0,346.0,422.0,1257.0,755.0,2012.0,616
29.0,347.0,376.0,1210.0,756.0,1966.0,617
63.0,331.0,394.0,1244.0,740.0,1984.0,618
26.0,340.0,366.0,1207.0,749.0,1956.0,619
62.0,277.0,339.0,1243.0,686.0,1929.0,620
29.0,341.0,370.0,1210.0,750.0,1960.0,621
57.0,230.0,287.0,1238.0,639.0,1877.0,622
29.0,314.0,343.0,1210.0,723.0,1933.0,623
52.0,182.0,234.0,1233.0,591.0,1824.0,624
35.0,262.0,297.0,1216.0,671.0,1887.0,625
6.0,480.0,486.0,1187.0,889.0,2076.0,626
27.0,260.0,287.0,1208.0,669.0,1877.0,627
26.0,306.0,332.0,1207.0,715.0,1922.0,628
6.0,406.0,412.0,1187.0,815.0,2002.0,629
65.0,274.0,339.0,1246.0,683.0,1929.0,630
32.0,355.0,387.0,1213.0,764.0,1977.0,631
31.0,341.0,372.0,1212.0,750.0,1962.0,632
21.0,345.0,366.0,1202.0,754.0,1956.0,633
14.0,259.0,273.0,1195.0,668.0,1863.0,634
49.0,308.0,357.0,1230.0,717.0,1947.0,635
50.0,316.0,366.0,1231.0,725.0,1956.0,636
51.0,380.0,431.0,1232.0,789.0,2021.0,637
32.0,347.0,379.0,1213.0,756.0,1969.0,638
16.0,369.0,385.0,1197.0,778.0,1975.0,639
27.0,377.0,404.0,1208.0,786.0,1994.0,640
7.0,519.0,526.0,1188.0,928.0,2116.0,641
48.0,265.0,313.0,1229.0,674.0,1903.0,642
23.0,363.0,386.0,1204.0,772.0,1976.0,643
38.0,268.0,306.0,1219.0,677.0,1896.0,644
31.0,255.0,286.0,1212.0,664.0,1876.0,645
49.0,354.0,403.0,1230.0,763.0,1993.0,646
11.0,325.0,336.0,1192.0,734.0,1926.0,647
24.0,371.0,395.0,1205.0,780.0,1985.0,648
44.0,310.0,354.0,1225.0,719.0,1944.0,649
37.0,328.0,365.0,1218.0,737.0,1955.0,650
32.0,355.0,387.0,1213.0,764.0,1977.0,651
23.0,302.0,325.0,1204.0,711.0,1915.0,652
11.0,400.0,411.0,1192.0,809.0,2001.0,653
23.0,346.0,369.0,1204.0,755.0,1959.0,654
32.0,416.0,448.0,1213.0,825.0,2038.0,655
16.0,445.0,461.0,1197.0,854.0,2051.0,656
18.0,321.0,339.0,1199.0,730.0,1929.0,657
39.0,283.0,322.0,1220.0,692.0,1912.0,658
16.0,204.0,220.0,1197.0,613.0,1810.0,659
27.0,351.0,378.0,1208.0,760.0,1968.0,660
54.0,312.0,366.0,1235.0,721.0,1956.0,661
17.0,397.0,414.0,1198.0,806.0,2004.0,662
5.0,431.0,436.0,1186.0,840.0,2026.0,663
74.0,436.0,510.0,1255.0,845.0,2100.0,664
44.0,319.0,363.0,1225.0,728.0,1953.0,665
47.0,349.0,396.0,1228.0,758.0,1986.0,666
42.0,426.0,468.0,1223.0,835.0,2058.0,667
39.0,412.0,451.0,1220.0,821.0,2041.0,668
11.0,324.0,335.0,1192.0,733.0,1925.0,669
44.0,389.0,433.0,1225.0,798.0,2023.0,670
26.0,344.0,370.0,1207.0,753.0,1960.0,671
35.0,337.0,372.0,1216.0,746.0,1962.0,672
20.0,293.0,313.0,1201.0,702.0,1903.0,673
36.0,298.0,334.0,1217.0,707.0,1924.0,674
32.0,305.0,337.0,1213.0,714.0,1927.0,675
12.0,228.0,240.0,1193.0,637.0,1830.0,676
19.0,303.0,322.0,1200.0,712.0,1912.0,677
15.0,348.0,363.0,1196.0,757.0,1953.0,678
24.0,413.0,437.0,1205.0,822.0,2027.0,679
16.0,370.0,386.0,1197.0,779.0,1976.0,680
39.0,295.0,334.0,1220.0,704.0,1924.0,681
19.0,426.0,445.0,1200.0,835.0,2035.0,682
11.0,432.0,443.0,1192.0,841.0,2033.0,683
21.0,250.0,271.0,1202.0,659.0,1861.0,684
70.0,281.0,351.0,1251.0,690.0,1941.0,685
42.0,329.0,371.0,1223.0,738.0,1961.0,686
73.0,464.0,537.0,1254.0,873.0,2127.0,687
23.0,339.0,362.0,1204.0,748.0,1952.0,688
42.0,207.0,249.0,1223.0,616.0,1839.0,689
39.0,430.0,469.0,1220.0,839.0,2059.0,690
55.0,170.0,225.0,1236.0,579.0,1815.0,691
14.0,320.0,334.0,1195.0,729.0,1924.0,692
60.0,296.0,356.0,1241.0,705.0,1946.0,693
18.0,169.0,187.0,1199.0,578.0,1777.0,694
26.0,225.0,251.0,1207.0,634.0,1841.0,695
40.0,321.0,361.0,1221.0,730.0,1951.0,696
34.0,247.0,281.0,1215.0,656.0,1871.0,697
46.0,272.0,318.0,1227.0,681.0,1908.0,698
31.0,377.0,408.0,1212.0,786.0,1998.0,699
43.0,255.0,298.0,1224.0,664.0,1888.0,700
36.0,418.0,454.0,1217.0,827.0,2044.0,701
27.0,495.0,522.0,1208.0,904.0,2112.0,702
20.0,316.0,336.0,1201.0,725.0,1926.0,703
74.0,278.0,352.0,1255.0,687.0,1942.0,704
24.0,314.0,338.0,1205.0,723.0,1928.0,705
79.0,305.0,384.0,1260.0,714.0,1974.0,706
58.0,222.0,280.0,1239.0,631.0,1870.0,707
40.0,502.0,542.0,1221.0,911.0,2132.0,708
19.0,267.0,286.0,1200.0,676.0,1876.0,709
35.0,354.0,389.0,1216.0,763.0,1979.0,710
24.0,404.0,428.0,1205.0,813.0,2018.0,711
37.0,454.0,491.0,1218.0,863.0,2081.0,712
25.0,386.0,411.0,1206.0,795.0,2001.0,713
48.0,388.0,436.0,1229.0,797.0,2026.0,714
23.0,398.0,421.0,1204.0,807.0,2011.0,715
23.0,328.0,351.0,1204.0,737.0,1941.0,716
36.0,296.0,332.0,1217.0,705.0,1922.0,717
60.0,182.0,242.0,1241.0,591.0,1832.0,718
46.0,362.0,408.0,1227.0,771.0,1998.0,719
53.0,258.0,311.0,1234.0,667.0,1901.0,720
12.0,380.0,392.0,1193.0,789.0,1982.0,721
41.0,367.0,408.0,1222.0,776.0,1998.0,722
51.0,216.0,267.0,1232.0,625.0,1857.0,723
3.0,380.0,383.0,1184.0,789.0,1973.0,724
65.0,388.0,453.0,1246.0,797.0,2043.0,725
45.0,281.0,326.0,1226.0,690.0,1916.0,726
43.0,341.0,384.0,1224.0,750.0,1974.0,727
51.0,230.0,281.0,1232.0,639.0,1871.0,728
26.0,337.0,363.0,1207.0,746.0,1953.0,729
19.0,329.0,348.0,1200.0,738.0,1938.0,730
17.0,437.0,454.0,1198.0,846.0,2044.0,731
23.0,410.0,433.0,1204.0,819.0,2023.0,732
49.0,311.0,360.0,1230.0,720.0,1950.0,733
40.0,352.0,392.0,1221.0,761.0,1982.0,734
43.0,229.0,272.0,1224.0,638.0,1862.0,735
26.0,419.0,445.0,1207.0,828.0,2035.0,736
15.0,382.0,397.0,1196.0,791.0,1987.0,737
12.0,253.0,265.0,1193.0,662.0,1855.0,738
21.0,362.0,383.0,1202.0,771.0,1973.0,739
23.0,328.0,351.0,1204.0,737.0,1941.0,740
40.0,430.0,470.0,1221.0,839.0,2060.0,741
44.0,298.0,342.0,1225.0,707.0,1932.0,742
27.0,274.0,301.0,1208.0,683.0,1891.0,743
41.0,270.0,311.0,1222.0,679.0,1901.0,744
16.0,257.0,273.0,1197.0,666.0,1863.0,745
46.0,333.0,379.0,1227.0,742.0,1969.0,746
16.0,393.0,409.0,1197.0,802.0,1999.0,747
79.0,290.0,369.0,1260.0,699.0,1959.0,748
35.0,250.0,285.0,1216.0,659.0,1875.0,749
46.0,283.0,329.0,1227.0,692.0,1919.0,750
13.0,343.0,356.0,1194.0,752.0,1946.0,751
36.0,258.0,294.0,1217.0,667.0,1884.0,752
34.0,328.0,362.0,1215.0,737.0,1952.0,753
43.0,201.0,244.0,1224.0,610.0,1834.0,754
15.0,401.0,416.0,1196.0,810.0,2006.0,755
34.0,351.0,385.0,1215.0,760.0,1975.0,756
43.0,336.0,379.0,1224.0,745.0,1969.0,757
30.0,277.0,307.0,1211.0,686.0,1897.0,758
30.0,337.0,367.0,1211.0,746.0,1957.0,759
0.0,420.0,420.0,1181.0,829.0,2010.0,760
16.0,265.0,281.0,1197.0,674.0,1871.0,761
48.0,287.0,335.0,1229.0,696.0,1925.0,762
31.0,383.0,414.0,1212.0,792.0,2004.0,763
52.0,320.0,372.0,1233.0,729.0,1962.0,764
12.0,274.0,286.0,1193.0,683.0,1876.0,765
21.0,265.0,286.0,1202.0,674.0,1876.0,766
35.0,294.0,329.0,1216.0,703.0,1919.0,767
53.0,244.0,297.0,1234.0,653.0,1887.0,768
16.0,310.0,326.0,1197.0,719.0,1916.0,769
30.0,308.0,338.0,1211.0,717.0,1928.0,770
31.0,424.0,455.0,1212.0,833.0,2045.0,771
27.0,286.0,313.0,1208.0,695.0,1903.0,772
4.0,401.0,405.0,1185.0,810.0,1995.0,773
59.0,361.0,420.0,1240.0,770.0,2010.0,774
36.0,352.0,388.0,1217.0,761.0,1978.0,775
70.0,396.0,466.0,1251.0,805.0,2056.0,776
54.0,335.0,389.0,1235.0,744.0,1979.0,777
50.0,321.0,371.0,1231.0,730.0,1961.0,778
109.0,267.0,376.0,1290.0,676.0,1966.0,779
57.0,305.0,362.0,1238.0,714.0,1952.0,780
19.0,356.0,375.0,1200.0,765.0,1965.0,781
51.0,408.0,459.0,1232.0,817.0,2049.0,782
55.0,291.0,346.0,1236.0,700.0,1936.0,783
33.0,272.0,305.0,1214.0,681.0,1895.0,784
54.0,387.0,441.0,1235.0,796.0,2031.0,785
70.0,336.0,406.0,1251.0,745.0,1996.0,786
31.0,355.0,386.0,1212.0,764.0,1976.0,787
31.0,400.0,431.0,1212.0,809.0,2021.0,788
50.0,231.0,281.0,1231.0,640.0,1871.0,789
16.0,266.0,282.0,1197.0,675.0,1872.0,790
47.0,338.0,385.0,1228.0,747.0,1975.0,791
89.0,211.0,300.0,1270.0,620.0,1890.0,792
44.0,405.0,449.0,1225.0,814.0,2039.0,793
87.0,284.0,371.0,1268.0,693.0,1961.0,794
65.0,123.0,188.0,1246.0,532.0,1778.0,795
15.0,347.0,362.0,1196.0,756.0,1952.0,796
19.0,383.0,402.0,1200.0,792.0,1992.0,797
30.0,417.0,447.0,1211.0,826.0,2037.0,798
29.0,294.0,323.0,1210.0,703.0,1913.0,799
9.0,226.0,235.0,1190.0,635.0,1825.0,800
14.0,310.0,324.0,1195.0,719.0,1914.0,801
45.0,302.0,347.0,1226.0,711.0,1937.0,802
13.0,350.0,363.0,1194.0,759.0,1953.0,803
20.0,361.0,381.0,1201.0,770.0,1971.0,804
32.0,396.0,428.0,1213.0,805.0,2018.0,805
26.0,269.0,295.0,1207.0,678.0,1885.0,806
20.0,218.0,238.0,1201.0,627.0,1828.0,807
77.0,329.0,406.0,1258.0,738.0,1996.0,808
22.0,293.0,315.0,1203.0,702.0,1905.0,809
40.0,194.0,234.0,1221.0,603.0,1824.0,810
27.0,234.0,261.0,1208.0,643.0,1851.0,811
66.0,479.0,545.0,1247.0,888.0,2135.0,812
40.0,303.0,343.0,1221.0,712.0,1933.0,813
31.0,429.0,460.0,1212.0,838.0,2050.0,814
44.0,235.0,279.0,1225.0,644.0,1869.0,815
19.0,371.0,390.0,1200.0,780.0,1980.0,816
7.0,305.0,312.0,1188.0,714.0,1902.0,817
11.0,391.0,402.0,1192.0,800.0,1992.0,818
15.0,362.0,377.0,1196.0,771.0,1967.0,819
42.0,355.0,397.0,1223.0,764.0,1987.0,820
38.0,242.0,280.0,1219.0,651.0,1870.0,821
12.0,305.0,317.0,1193.0,714.0,1907.0,822
44.0,243.0,287.0,1225.0,652.0,1877.0,823
38.0,296.0,334.0,1219.0,705.0,1924.0,824
35.0,365.0,400.0,1216.0,774.0,1990.0,825
34.0,311.0,345.0,1215.0,720.0,1935.0,826
39.0,389.0,428.0,1220.0,798.0,2018.0,827
41.0,236.0,277.0,1222.0,645.0,1867.0,828
85.0,288.0,373.0,1266.0,697.0,1963.0,829
50.0,364.0,414.0,1231.0,773.0,2004.0,830
9.0,292.0,301.0,1190.0,701.0,1891.0,831
55.0,267.0,322.0,1236.0,676.0,1912.0,832
29.0,375.0,404.0,1210.0,784.0,1994.0,833
23.0,371.0,394.0,1204.0,780.0,1984.0,834
33.0,274.0,307.0,1214.0,683.0,1897.0,835
45.0,311.0,356.0,1226.0,720.0,1946.0,836
17.0,382.0,399.0,1198.0,791.0,1989.0,837
37.0,375.0,412.0,1218.0,784.0,2002.0,838
66.0,217.0,283.0,1247.0,626.0,1873.0,839
39.0,198.0,237.0,1220.0,607.0,1827.0,840
40.0,381.0,421.0,1221.0,790.0,2011.0,841
28.0,341.0,369.0,1209.0,750.0,1959.0,842
64.0,384.0,448.0,1245.0,793.0,2038.0,843
20.0,378.0,398.0,1201.0,787.0,1988.0,844
23.0,244.0,267.0,1204.0,653.0,1857.0,845
27.0,356.0,383.0,1208.0,765.0,1973.0,846
46.0,319.0,365.0,1227.0,728.0,1955.0,847
68.0,303.0,371.0,1249.0,712.0,1961.0,848
39.0,376.0,415.0,1220.0,785.0,2005.0,849
50.0,267.0,317.0,1231.0,676.0,1907.0,850
78.0,398.0,476.0,1259.0,807.0,2066.0,851
44.0,300.0,344.0,1225.0,709.0,1934.0,852
22.0,269.0,291.0,1203.0,678.0,1881.0,853
18.0,386.0,404.0,1199.0,795.0,1994.0,854
54.0,325.0,379.0,1235.0,734.0,1969.0,855
36.0,353.0,389.0,1217.0,762.0,1979.0,856
25.0,222.0,247.0,1206.0,631.0,1837.0,857
58.0,299.0,357.0,1239.0,708.0,1947.0,858
17.0,310.0,327.0,1198.0,719.0,1917.0,859
37.0,372.0,409.0,1218.0,781.0,1999.0,860
39.0,418.0,457.0,1220.0,827.0,2047.0,861
37.0,249.0,286.0,1218.0,658.0,1876.0,862
20.0,345.0,365.0,1201.0,754.0,1955.0,863
70.0,383.0,453.0,1251.0,792.0,2043.0,864
37.0,219.0,256.0,1218.0,628.0,1846.0,865
24.0,414.0,438.0,1205.0,823.0,2028.0,866
51.0,213.0,264.0,1232.0,622.0,1854.0,867
1.0,439.0,440.0,1182.0,848.0,2030.0,868
34.0,375.0,409.0,1215.0,784.0,1999.0,869
40.0,308.0,348.0,1221.0,717.0,1938.0,870
29.0,381.0,410.0,1210.0,790.0,2000.0,871
44.0,375.0,419.0,1225.0,784.0,2009.0,872
31.0,302.0,333.0,1212.0,711.0,1923.0,873
